video_id,cohort_id,views_6h,likes_6h,comments_6h,views_24h,likes_24h,comments_24h,views_log,likes_log,comments_log,viral_score,viral
LMe1syOeDmg,cohort2,2664,0,23,4279,0,23,8.361708288575842,0.0,3.1780538303479458,5.3348303561803005,0
wvlD8xtiTtU,cohort2,1665,27,0,1749,27,0,7.467371066917559,3.332204510175204,0.0,5.480083993203096,0
ZElxIyXmlmA,cohort2,2060,17,0,11193,50,0,9.323133199451306,3.9318256327243257,0.0,6.773427609488081,0
XcB7ckJ2mfc,cohort2,1093,36,3,1189,38,3,7.081708586105575,3.6635616461296463,1.3862943611198906,5.486723081614228,0
JPgAA56LnBI,cohort2,3514,98,4,6704,155,4,8.81060879571578,5.049856007249537,1.6094379124341005,6.962265870847739,0
lyFVARrR6YQ,cohort2,1407,43,3,1502,54,5,7.315218389752975,4.007333185232471,1.791759469228055,5.770506936344331,0
JVEFIpEe7xs,cohort2,11188,1495,17,143070,6356,62,11.87109628952147,8.757311846936409,4.143134726391533,10.164164800432957,1
rhsqSBPGxAI,cohort2,1231,22,0,1231,22,0,7.116394144093465,3.1354942159291497,0.0,5.210484751234824,0
jLzcsR2Z88g,cohort2,1795,49,0,4778,95,2,8.471986598578159,4.564348191467836,1.0986122886681098,6.562357645454058,0
Rqxjw8UOioU,cohort2,1159,34,7,1156,34,7,7.053585727193677,3.555348061489413,2.079441541679836,5.506700008931014,0
zXZhVRNrXTw,cohort2,1879,39,0,4480,110,1,8.407601514786142,4.709530201312334,0.6931471805599453,6.52673468732138,0
WYUtRxwErJc,cohort2,1564,28,1,3180,40,1,8.064950891749143,3.713572066704308,0.6931471805599453,6.022356873116773,0
dWrhPsuGAyM,cohort2,5136,69,0,24306,142,0,10.098519653689262,4.962844630259907,0.0,7.54796518129153,0
5vVhyO64yy8,cohort2,1584,15,3,3620,23,4,8.19450550976564,3.1780538303479458,1.6094379124341005,6.031063246207178,0
tKFhfEYdEQ4,cohort2,1289,6,2,1511,11,2,7.321188556739478,2.4849066497880004,1.0986122886681098,5.248046357846898,0
_woibC1Uc4s,cohort2,1115,25,3,1246,28,3,7.1284959456800365,3.367295829986474,1.3862943611198906,5.4259157525159525,0
dtA1PDvWHWg,cohort2,1076,26,0,1560,35,0,7.353081920515432,3.58351893845611,0.0,5.486904833846093,0
jIaFuaUQJj8,cohort2,18199,863,16,27658,1582,18,10.227706451275251,7.367077059881012,2.9444389791664403,8.641190886646097,1
uhaJClxKvBE,cohort2,1332,22,0,1505,23,0,7.317212408359839,3.1780538303479458,0.0,5.343743594120287,0
BzJDnSQ2N8s,cohort2,1547,0,0,1557,0,0,7.351158226430694,0.0,0.0,4.410694935858416,0
js3MDn189WY,cohort2,2358,39,0,2681,0,0,7.894318063841624,0.0,0.0,4.736590838304974,0
aZTg7Y1s3i4,cohort2,3113,72,1,3931,83,1,8.276903481267057,4.430816798843313,0.6931471805599453,6.364701846469223,0
w959JQyRWI0,cohort2,4208,60,1,18741,260,1,9.838522273683768,5.564520407322694,0.6931471805599453,7.641784204463063,0
SFwOEsdSG2A,cohort2,1316,30,0,1391,31,0,7.238496840894365,3.4657359027997265,0.0,5.382818875376537,0
d922sHgT8x4,cohort2,2647,17,2,4653,30,2,8.445482343862237,3.4339872044851463,1.0986122886681098,6.207346796529698,0
noyibwhlMB0,cohort2,1254,8,0,1277,8,0,7.15305163493748,2.19722457733622,0.0,4.950998354163354,0
zaSnfYBNq54,cohort2,1471,25,0,1550,25,0,7.346655163176539,3.258096538021482,0.0,5.3854220593123685,0
Nlk40c2coj0,cohort2,871,32,2,895,36,2,6.79794041297493,3.610917912644224,1.0986122886681098,5.271900850445037,0
Dv0qYHpmbh8,cohort2,1448,0,0,12770,0,0,9.454932254496262,0.0,0.0,5.672959352697757,0
Ptk-QwiDcgU,cohort2,2034,41,1,4388,49,1,8.386856689688234,3.912023005428146,0.6931471805599453,6.275035633497379,0
h54baYCq2aA,cohort2,1501,21,2,1506,22,2,7.317876198626496,3.1354942159291497,1.0986122886681098,5.441235212821454,0
IPyxfkHAa4M,cohort2,1682,20,0,1686,20,0,7.430707082545968,3.044522437723423,0.0,5.3717809808446075,0
Br1nYlc0_Sw,cohort2,1653,0,1,1742,0,1,7.463363045520021,0.0,0.6931471805599453,4.547332545368007,0
_hYUAJKRaF8,cohort2,749,5,0,754,6,0,6.626717749249025,1.9459101490553128,0.0,4.559803694266009,0
uFH5QQjqA9E,cohort2,1666,19,0,2328,45,0,7.753194269884341,3.828641396489095,0.0,5.800508980877333,0
wRw8UgMP0j4,cohort2,1447,0,4,10519,0,6,9.2610334862917,0.0,1.9459101490553128,5.75121110668055,0
jkbhFGwtPug,cohort2,1221,11,1,1250,11,1,7.131698510466912,2.4849066497880004,0.6931471805599453,5.093805819272542,0
hJv1s-a3sTw,cohort2,1525,9,1,1525,9,1,7.330405211844402,2.302585092994046,0.6931471805599453,5.15833337306085,0
uBm3mLxD_4s,cohort2,2218,11,0,2894,16,2,7.970740390007095,2.833213344056216,1.0986122886681098,5.742269466087933,0
UWPwKsit0Pc,cohort2,3794,70,0,29286,213,2,10.284899010540572,5.365976015021851,1.0986122886681098,7.890593439697709,0
F04vTZpR1RQ,cohort2,1276,11,0,3148,26,0,8.054840221101024,3.295836866004329,0.0,5.821655192461913,0
fljjVxeIGBQ,cohort2,1581,30,9,1705,42,10,7.441906728051625,3.7612001156935615,2.3978952727983707,5.833293598818879,0
GY3QqbsE6_E,cohort2,1235,25,0,1237,26,0,7.121252453244542,3.295836866004329,0.0,5.2615025317480235,0
709_w_fP4MI,cohort2,1852,0,0,2258,0,1,7.7226775164680035,0.0,0.6931471805599453,4.7029212279367965,0
6IvaMcKEFZ4,cohort2,1946,0,0,2107,0,0,7.653494909661253,0.0,0.0,4.592096945796752,0
AY6gZbW7fNg,cohort2,5096,17,0,5403,21,0,8.59489469908009,3.091042453358316,0.0,6.084249555455548,0
cMb_3R5RNpM,cohort2,1716,12,0,1729,12,0,7.455876687491824,2.5649493574615367,0.0,5.243010819733556,0
B335dKT404w,cohort2,1698,13,0,1715,13,0,7.447751280047908,2.6390573296152584,0.0,5.260367966913322,0
3eFMDNMsCas,cohort2,2899,97,2,4608,149,5,8.435766192720509,5.010635294096256,1.791759469228055,6.743826250783989,0
IusZLMlE_-E,cohort2,2055,46,0,14138,177,10,9.55669221559184,5.181783550292085,2.3978952727983707,7.528339921722566,0
d9STPKfyKvw,cohort2,4277,10,1,6983,10,2,8.851377097519439,2.3978952727983707,1.0986122886681098,6.1400560692179855,0
LRfmdgbTeTg,cohort2,6716,63,15,13031,115,25,9.47516315028188,4.7535901911063645,3.258096538021482,7.436984601303185,0
79Y8qRw3wOw,cohort2,1051,9,0,1055,9,0,6.962243464266207,2.302585092994046,0.0,4.868121606457938,0
9p0-60NCK1E,cohort2,1516,26,0,1521,26,0,7.327780538421631,3.295836866004329,0.0,5.385419382854277,0
ky8i3fchNjY,cohort2,1008,43,3,1025,44,3,6.933423025730715,3.80666248977032,1.3862943611198906,5.440681998481513,0
nDpF4DLdsCw,cohort2,1775,73,11,6483,358,39,8.777092882855566,5.883322388488279,3.688879454113936,7.400140391671217,0
8HGev-iN1ok,cohort2,2377,0,0,3953,0,6,8.282483003730562,0.0,1.9459101490553128,5.1640808171438675,0
UHZACPm3jwE,cohort2,1265,20,0,1629,33,0,7.396335293800808,3.5263605246161616,0.0,5.495709333665333,0
4wpyQLSBNP0,cohort2,1275,11,0,1289,12,0,7.162397497355718,2.5649493574615367,0.0,5.066923305651891,0
96JomE0jqDc,cohort2,3699,22,1,3728,23,1,8.22389538017882,3.1780538303479458,0.6931471805599453,5.957068095267671,0
Tsxwx7AYUoA,cohort2,3863,69,0,4877,110,0,8.492490578775866,4.709530201312334,0.0,6.50835340765922,0
X-vUrqQSO_o,cohort2,858,13,0,948,16,0,6.855408798609928,2.833213344056216,0.0,4.963209282382822,0
0UrXg_Rz_a0,cohort2,732,32,0,770,34,0,6.647688373563329,3.555348061489413,0.0,5.055217442584821,0
r5PvHf3pOM0,cohort2,1713,7,0,2489,13,0,7.820037989458753,2.6390573296152584,0.0,5.483739992559829,0
jDBrgXKGSkc,cohort2,1362,10,0,1915,15,0,7.557994958530806,2.772588722239781,0.0,5.366573591790417,0
b6yNHBPmflE,cohort2,1751,10,0,1752,10,0,7.469083884921234,2.3978952727983707,0.0,5.2008189127922515,0
hn_2QvmwX8k,cohort2,962,48,0,1073,58,0,6.97914527506881,4.07753744390572,0.0,5.410748398213002,0
PLiteqfznuU,cohort2,987,2,1,1338,3,1,7.199678345691172,1.3862943611198906,0.6931471805599453,4.805010033806665,0
ULT9GpdvlTo,cohort2,1596,16,0,10329,36,0,9.242807562113684,3.610917912644224,0.0,6.628959911061478,0
DAJ7pVTcG3o,cohort2,2154,15,0,3390,20,1,8.128880142125638,3.044522437723423,0.6931471805599453,5.859999534648404,0
zmFbVma5gis,cohort2,992,30,2,1364,38,2,7.21890970761906,3.6635616461296463,1.0986122886681098,5.540275547277141,0
eax9iT4FyqI,cohort2,829,5,0,857,7,0,6.754604099487962,2.079441541679836,0.0,4.6765949221967285,0
0whpKuKm2j0,cohort2,2381,29,18,2765,34,22,7.925157512224703,3.555348061489413,3.1354942159291497,6.135248347374561,0
q6SDQcqdiRc,cohort2,989,33,0,1152,38,0,7.050122520269059,3.6635616461296463,0.0,5.329142006000329,0
saYo7NymFEM,cohort2,1230,4,3,1260,4,3,7.13966033596492,1.6094379124341005,1.3862943611198906,4.90525701142117,0
ekNk1J1mvNA,cohort2,6940,171,2,11626,292,4,9.361085258668608,5.680172609017068,1.6094379124341005,7.481646729149694,0
PFgDUxXW13o,cohort2,2136,78,1,2712,89,2,7.905810312658931,4.499809670330265,1.0986122886681098,6.203290317561249,0
DEBOR0fU3wk,cohort2,693,8,1,692,8,1,6.541029999189903,2.19722457733622,0.6931471805599453,4.653100090770803,0
h2J5qCMqoDQ,cohort2,1093,8,0,1173,9,0,7.068172000388042,2.302585092994046,0.0,4.931678728131039,0
9sDO26vcgHA,cohort2,2210,221,2,12073,737,5,9.398809659356372,6.6039438246004725,1.791759469228055,7.79964488991677,0
P5gnG3RSnxg,cohort2,1234,31,0,2048,84,0,7.6251071482389,4.442651256490317,0.0,5.9078596658904345,0
1b_vbZjeflg,cohort2,1518,29,0,1946,38,1,7.574045005372199,3.6635616461296463,0.6931471805599453,5.712810215118208,0
7NfP8a2mh04,cohort2,2638,6,0,3266,8,0,8.09162741160107,2.19722457733622,0.0,5.514143820161508,0
WG93JdMIC20,cohort2,1333,10,0,1433,13,1,7.268223021159565,2.6390573296152584,0.6931471805599453,5.2219657296363104,0
_d6P-_ncL7w,cohort2,605,12,1,622,12,1,6.434546518787453,2.5649493574615367,0.6931471805599453,4.699527436566927,0
hcSEYzYuPA8,cohort2,1535,4,0,3617,10,0,8.193676665955241,2.3978952727983707,0.0,5.635574581412656,0
I2kw1nSu3fc,cohort2,939,13,0,1035,19,1,6.943122422819428,2.995732273553991,0.6931471805599453,5.133907853813849,0
PYPSQfBL4Fc,cohort2,1324,7,0,1390,7,0,7.237778191923443,2.079441541679836,0.0,4.966499377658017,0
NQ0DPM5zf5M,cohort2,1575,12,0,1653,13,0,7.410951875583635,2.6390573296152584,0.0,5.238288324234758,0
h6_Ai6urk5I,cohort2,660,17,0,791,20,0,6.674561391814426,3.044522437723423,0.0,4.918093566405682,0
aXZ4n21QM5M,cohort2,1169,48,16,1310,64,18,7.1785454837637,4.174387269895637,2.9444389791664403,5.853887369143555,0
WE0BMrTjCbQ,cohort2,2081,25,0,11338,51,0,9.33600338997184,3.951243718581428,0.0,6.786975149557532,0
exYOPLvW-II,cohort2,952,13,5,1138,23,9,7.037905963447182,3.1780538303479458,2.302585092994046,5.406418236472097,0
dMtGQ2EfaS4,cohort2,1120,19,3,1160,24,3,7.057036981697891,3.218875824868201,1.3862943611198906,5.3385143725911846,0
BoVryGyxefU,cohort2,1151,20,2,1782,30,3,7.48605261786314,3.4339872044851463,1.3862943611198906,5.660457168175417,0
RlklbNyKIcU,cohort2,1336,0,0,7214,0,0,8.88391747120797,0.0,0.0,5.330350482724782,0
tuyV7-6rWO8,cohort2,659,6,0,691,8,0,6.539585955617669,2.19722457733622,0.0,4.582918946571468,0
D8Mu8ZPDPww,cohort2,1560,14,0,1610,17,0,7.384610383176974,2.8903717578961645,0.0,5.2978777572750335,0
iwuv_Jf-Bks,cohort2,735,40,5,740,40,6,6.608000625296087,3.713572066704308,1.9459101490553128,5.273463010094475,0
ZQh7s45Yt2o,cohort2,1292,70,0,3354,322,0,8.118207049405783,5.777652323222656,0.0,6.604219926610266,0
3YKQ2lUo8A0,cohort2,1045,41,0,1255,56,0,7.135687347028144,4.04305126783455,0.0,5.494327788567252,0
nMqoyOvyuXc,cohort2,887,22,0,1430,28,0,7.266128779556451,3.367295829986474,0.0,5.369866016729812,0
z8ZDpw9mhUk,cohort2,1381,20,2,2608,33,2,7.866722285136729,3.5263605246161616,1.0986122886681098,5.887802757333697,0
OXHWRsQMzrY,cohort2,1221,15,0,1235,15,0,7.119635638017636,2.772588722239781,0.0,5.103557999482516,0
1109gqO5oGo,cohort3,523755,15019,97,576773,17183,109,13.26520578765397,9.751733997308593,4.700480365792417,11.354691708364202,1
oFmD2PbIftA,cohort3,169552,9389,17,736109,24676,25,13.509134843065238,10.113626914715084,3.258096538021482,11.465378634055815,1
FIjlwByE538,cohort3,119219,3523,62,206579,5396,97,12.238443025560624,8.593598522618644,4.584967478670572,10.379642119989024,1
KvcxuhWbbSA,cohort3,61112,7818,87,240323,28914,197,12.389743291893424,10.272115770592318,5.288267030694535,11.044307409383203,1
8nzSD5N2ip8,cohort3,66095,452,1,129248,660,2,11.769496055396838,6.493753839851686,1.0986122886681098,9.119685014060419,1
Xg8JvTyeWx0,cohort3,49218,636,2,199703,1431,2,12.204591549248375,7.266827347520591,1.0986122886681098,9.612664362672012,1
Y1_yTNuyqHQ,cohort3,48753,357,3,62657,402,3,11.045446645707605,5.998936561946683,1.3862943611198906,8.565578392120557,1
WyBG1FZf648,cohort3,40974,1077,0,144050,2216,0,11.877922682522597,7.703910209616311,0.0,9.43792667239845,1
VUFud-jmMz8,cohort3,39808,518,68,159230,1635,108,11.978111257054326,7.400009517162692,4.691347882229144,9.876004397604317,1
q19jN8Tq9E0,cohort3,48579,858,0,171685,1576,4,12.053422505995677,7.3632795869630385,1.6094379124341005,9.601981170929728,1
Q_yg2CxvGlw,cohort3,34544,340,1,65856,503,1,11.095241003723723,6.222576268071369,0.6931471805599453,8.593232200711638,1
zHkcFTFmKyY,cohort3,31976,2133,21,170279,5109,44,12.045199419942088,8.53895468319775,3.80666248977032,10.16947230590161,1
0yOf48MRCIY,cohort3,48633,159,0,79319,241,0,11.281245582633732,5.488937726156687,0.0,8.415428667427244,1
rGU3yh7lpZk,cohort3,36138,612,165,68769,1279,330,11.138522882313882,7.154615356913663,5.802118375377063,9.409710174000136,1
pYcZ9vZFrxM,cohort3,26848,586,0,61293,795,0,11.023437237851594,6.679599185844383,0.0,8.61794209846427,1
R-R6W9GHMRk,cohort3,22356,307,0,29967,345,0,10.30788542468387,5.846438775057725,0.0,7.938662887327639,0
IGpatKX-31M,cohort3,80369,4242,39,120156,6050,55,11.696554499975235,8.707978826622321,4.02535169073515,10.032861517045353,1
OwLH9rBDov0,cohort3,20789,724,6,55985,1431,11,10.932856938462075,7.266827347520591,2.4849066497880004,8.98825303231222,1
YEpIh5Yxokw,cohort3,34177,362,55,199948,1224,166,12.205817613012146,7.110696122978827,5.117993812416755,9.96849878594261,1
NXBTs29o9Gg,cohort3,17427,104,1,20560,107,1,9.9311513565186,4.68213122712422,0.6931471805599453,7.43264490010442,0
txBVIsLzQWw,cohort3,20140,279,10,25752,311,10,10.156306404160087,5.7430031878094825,2.3978952727983707,8.056474326118735,1
8jkuLdsL4oo,cohort3,19739,265,7,39441,484,10,10.582586517370014,6.184148890937483,2.3978952727983707,8.444586104983092,1
L3xEAoyytak,cohort3,28235,122,0,43364,158,0,10.677407943118556,5.068904202220232,0.0,7.9271160265372025,0
CU3tv6GxuBE,cohort3,26518,268,2,79597,463,6,11.28474424588868,6.139884552226255,1.9459101490553128,8.807402928106617,1
M4cS4JpUi3o,cohort3,28573,120,1,45174,154,1,10.718299115460429,5.043425116919247,0.6931471805599453,8.013321722408024,0
jZgiOKhWpU0,cohort3,29690,85,10,52755,122,11,10.873432788945776,4.812184355372417,2.4849066497880004,8.21620564495799,1
rMXdW6EVyBM,cohort3,15898,355,54,16578,405,60,9.715892113239466,6.0063531596017325,4.110873864173311,8.04252860224153,1
VU32Dbqwv6A,cohort3,140693,6828,35,322467,14779,54,12.683759185488656,9.601030194502194,4.007333185232471,10.891297888167099,1
cboM6w8VVoM,cohort3,47951,5832,137,75316,8142,173,11.229461151919434,9.004913941467132,5.159055299214529,9.955056403513252,1
Dym9-kWiInM,cohort3,8542,201,2,10439,261,2,9.25339986143663,5.568344503761097,1.0986122886681098,7.3324044968571185,0
cvQicVgPqTI,cohort3,32493,117,0,129239,427,0,11.769426419938435,6.059123195581797,0.0,8.8793928106376,1
-FrE6TbNvQc,cohort3,9311,116,0,12103,126,0,9.401291255468193,4.844187086458591,0.0,7.094030879218493,0
zj_mYNB7Jlg,cohort3,13751,1274,77,14521,1389,81,9.583420019940192,7.237059026124737,4.406719247264253,8.361841644527962,1
frzMrzw_pDQ,cohort3,22005,151,0,41793,197,0,10.640508067540043,5.288267030694535,0.0,7.970784949732386,0
Q1uudWcokRo,cohort3,81823,1873,11,103486,2544,17,11.547201279934,7.841885928984623,2.8903717578961645,9.569923722445402,1
J4DbUap0BZg,cohort3,161214,2992,15,258377,4447,24,12.46217890794714,8.400209835930418,3.218875824868201,10.319257878034229,1
hK_MNZuuGeY,cohort3,9521,80,0,36263,176,1,10.498580792620686,5.176149732573829,0.6931471805599453,7.9213081134005545,0
zk8w4Dya8_g,cohort3,7382,145,2,33676,344,7,10.424570390754766,5.84354441703136,2.079441541679836,8.21574971373025,1
s_xsGqyAzpI,cohort3,10894,225,1,49516,512,3,10.81007132394014,6.240275845170769,1.3862943611198906,8.496754984027303,1
4EQwN_0F4-E,cohort3,15479,20,0,22386,24,0,10.016235712227882,3.218875824868201,0.0,6.975404174797189,0
1JveZuqNmRI,cohort3,12816,40,0,13510,45,0,9.51125944745996,3.828641396489095,0.0,6.855348087422704,0
jVst40VuzDA,cohort3,12099,10,15,16463,11,17,9.708931458073833,2.4849066497880004,2.8903717578961645,6.859868045570316,0
p-meA4uy4eE,cohort3,6240,185,4,11354,267,4,9.33741345453966,5.5909869805108565,1.6094379124341005,7.4406879581204635,0
nPdZiCG5l8E,cohort3,9738,63,2,10765,65,2,9.284148299120902,4.189654742026425,1.0986122886681098,6.93724663094728,0
DQ0PfQ4dZH8,cohort3,6718,105,1,16393,166,1,9.704670693212975,5.117993812416755,0.6931471805599453,7.427515277708806,0
waw_egstnZE,cohort3,43119,538,13,47078,606,13,10.75958232070683,6.408528791059498,2.6390573296152584,8.642213762703472,1
Su1QwBXmj6w,cohort3,6623,50,2,26895,52,3,10.199732855648396,3.970291913552122,1.3862943611198906,7.449556723566663,0
VxJWnTcsXeE,cohort3,31534,121,0,33761,125,0,10.427091188661334,4.836281906951478,0.0,7.707139285282244,0
W7ywyXGSi7E,cohort3,8392,34,0,16626,64,0,9.71878315904038,4.174387269895637,0.0,7.083586076392918,0
pVnKfsgQMmw,cohort3,26738,103,0,28812,109,0,10.268581953167608,4.700480365792417,0.0,7.57129328163829,0
yOmoEWmAy58,cohort3,21285,31,0,24956,36,0,10.124909622951998,3.610917912644224,0.0,7.158221147564466,0
RiXmHyCW7Mo,cohort3,21815,1214,998,41142,1942,1741,10.624809082278963,7.57198844937744,7.462789157412448,9.392760899921855,1
U6j8_ZHO5k0,cohort3,5393,240,25,7960,335,34,8.982309899088579,5.817111159963204,3.555348061489413,7.490054093591049,0
ss-MMlWVrLY,cohort3,10706,589,7,16030,753,11,9.682279626689674,6.625392368007956,2.4849066497880004,8.045476151394992,1
0XBme2bWQi0,cohort3,19503,2708,119,68343,9170,308,11.132309054831454,9.123801610558944,5.733341276897746,9.98986004375633,1
DhWH-XRwmy4,cohort3,7974,44,0,8933,50,0,9.097619501912064,3.9318256327243257,0.0,6.638119390964536,0
-Ehr7b7ljds,cohort3,3495,275,5,24376,1319,23,10.101395343782077,7.1853870155804165,3.1780538303479458,8.534258693978165,1
UFzE0aPrFJ0,cohort3,27561,80,0,31751,92,0,10.3657109944629,4.532599493153256,0.0,7.579206444623717,0
olBXTQxAnKk,cohort3,19009,24,13,33278,44,22,10.41268184640677,3.80666248977032,3.1354942159291497,7.7031572763680725,0
TeS-6k_BWa0,cohort3,4882,246,39,8945,532,42,9.098961783992792,6.278521424165844,3.7612001156935615,7.719053509214785,0
h6kAY7B-WwE,cohort3,11117,23,0,11487,25,0,9.349058291288005,3.258096538021482,0.0,6.586863936179247,0
pyMNhJXOJOI,cohort3,5718,31,1,6604,37,1,8.795582216956426,3.6375861597263857,0.6931471805599453,6.437939896147766,0
yDVbCPNFz_U,cohort3,4255,197,13,10584,396,25,9.267193183568963,5.983936280687191,3.258096538021482,7.681306448149683,0
rVM522pWfQE,cohort3,9115,12,1,9695,16,1,9.179468708309097,2.833213344056216,0.6931471805599453,6.426959946258317,0
OEhZ0FvfKeE,cohort3,15634,1792,15,32027,3099,32,10.374365799192525,8.039157390473237,3.49650756146648,8.986017452804134,1
SnS_QqS1rRI,cohort3,8003,84,0,55581,265,0,10.925614686816049,5.583496308781699,0.0,8.23041770472414,1
tGBI-X5GdtM,cohort3,6222,0,3,7690,0,3,8.947806093057054,0.0,1.3862943611198906,5.507313091946221,0
6WANHvHT1mI,cohort3,11858,64,2,48349,143,2,10.78622150088144,4.969813299576001,1.0986122886681098,8.072538119268476,1
uzfOQydNpJs,cohort3,2537,40,12,19281,400,53,9.866927297224326,5.993961427306569,3.9889840465642745,8.117243211182993,1
t92n8bszngs,cohort3,9518,38,0,9834,39,0,9.19370273082316,3.688879454113936,0.0,6.6228854747280765,0
v7dFdqvElTE,cohort3,3033,116,65,8622,221,123,9.062188330952324,5.402677381872279,4.820281565605037,7.540144369693581,0
B7IpuDdlFgo,cohort3,6323,23,0,7220,24,0,8.884748726451182,3.218875824868201,0.0,6.29651198333117,0
qJrrNqmdFIM,cohort3,3827,0,2,24978,0,2,10.125790750852646,0.0,1.0986122886681098,6.185335679378399,0
GYW9PV0MtsQ,cohort3,4644,75,1,6782,113,1,8.82217476094608,4.736198448394496,0.6931471805599453,6.783479109141991,0
FlH3raMSdfU,cohort3,2854,36,0,18482,158,2,9.82460666968268,5.068904202220232,1.0986122886681098,7.5252964913424885,0
17s3uKE5ARI,cohort3,13333,101,0,44233,146,1,10.697249003128666,4.990432586778736,0.6931471805599453,7.984793895966815,0
eWAMRSDoiME,cohort3,5580,33,0,6297,35,0,8.74798740166097,3.58351893845611,0.0,6.323848122533414,0
J1Z43pWRbs8,cohort3,15238,862,4,70280,2528,15,11.160256770998894,7.835579246669965,2.772588722239781,9.324086708824304,1
QNUmLNGoO9Y,cohort3,3194,46,0,9320,83,2,9.140025198061156,4.430816798843313,1.0986122886681098,6.923121387356499,0
8c1bpP2kK-4,cohort3,10805,14,2,13921,15,2,9.541225601728613,2.772588722239781,1.0986122886681098,6.666373206575913,0
kRRcjQvOEAU,cohort3,8021,44,0,9281,51,0,9.13583231980112,3.951243718581428,0.0,6.6668725074551,0
gKgqRlV7IeI,cohort3,3089,92,0,23430,308,0,10.061815210915432,5.733341276897746,0.0,7.757091509618583,0
ilVbxQ1917I,cohort3,5309,16,1,5729,17,1,8.653470809708786,2.8903717578961645,0.6931471805599453,6.128508731250116,0
WvKYodJWB8E,cohort3,5009,24,0,5361,25,0,8.587092318795905,3.258096538021482,0.0,6.129684352683988,0
7KK4YdUsrro,cohort3,3415,43,0,4008,50,0,8.296297112642508,3.9318256327243257,0.0,6.1573259574028025,0
T_UiMBuz-7c,cohort3,5465,161,3,9128,208,4,9.11921143856508,5.342334251964811,1.6094379124341005,7.2351709299719005,0
1K_ef78I-cs,cohort3,17918,38,0,29056,109,1,10.277014697108353,4.700480365792417,0.6931471805599453,7.6456676460587305,0
5034udlayJQ,cohort3,2771,19,0,39654,111,1,10.58797232251742,4.718498871295094,0.6931471805599453,7.837647772954974,0
JKQrM8LAkRE,cohort3,1675,0,1,3698,0,2,8.215817791832453,0.0,1.0986122886681098,5.039351903966283,0
A0TZh9YSeUI,cohort3,3958,17,0,4342,16,0,8.376320632534823,2.833213344056216,0.0,5.875756382737758,0
gO3V_8KY3b0,cohort3,10636,38,5,14010,49,5,9.547598014371232,3.912023005428146,1.791759469228055,7.081341657173988,0
u7TFph_gQTY,cohort3,4287,26,1,5418,38,1,8.597666575566114,3.6635616461296463,0.6931471805599453,6.326983157234557,0
xl8d10ISvG4,cohort3,8714,203,5,12088,272,6,9.400051227201992,5.60947179518496,1.9459101490553128,7.517463289782214,0
xgQegicuO3M,cohort3,3871,227,10,7895,586,13,8.974111581113318,6.375024819828097,2.6390573296152584,7.560880127577946,0
Yzq0fac9PX8,cohort3,1287,48,0,12665,465,0,9.446676517076376,6.144185634125646,0.0,7.511261600483519,0
1I3VCOl4ysQ,cohort3,3625,84,0,8762,166,0,9.07829359105585,5.117993812416755,0.0,6.982374298358536,0
HS0kzb8ylHU,cohort3,9663,407,1,21290,545,2,9.966039727193092,6.302618975744905,1.0986122886681098,7.980270757906138,0
qf4Gs6L1DUw,cohort3,2755,57,10,3463,69,10,8.150179269682326,4.248495242049359,2.3978952727983707,6.404445661704039,0
N51SyUqi1Ww,cohort3,5157,43,0,5589,51,0,8.628734566149145,3.951243718581428,0.0,6.362613855263915,0
r6d_yvGCkdE,cohort3,2574,37,6,119052,759,279,11.687324051093515,6.633318433280377,5.634789603169249,9.565868920957147,1
c8bCRfz9mwM,cohort3,3857,25,10,5419,30,14,8.597851094433691,3.4339872044851463,2.70805020110221,6.45971183811598,0
EzyDbu-KYXs,cohort3,3469,168,14,10383,401,35,9.248021438943873,5.996452088619021,3.58351893845611,7.70610038379764,0
LgcXsJEilDo,cohort3,5233,159,1,8219,287,7,9.014325488050224,5.662960480135946,2.079441541679836,7.315427591038902,0
1QG6FjY2AEs,cohort3,14986,677,64,17879,821,82,9.791438048727503,6.71174039505618,4.418840607796598,8.330269008533016,1
LWcdv8IfI5c,cohort3,8260,633,3,16846,986,5,9.731927878386204,6.894670039433482,1.791759469228055,8.086733685784573,1
Q8Sc_05ajBo,cohort3,3910,33,0,4345,34,0,8.377011160816375,3.555348061489413,0.0,6.092811114936649,0
QRdOqeBtTZE,cohort3,2445,84,0,3085,94,0,8.034631032923107,4.553876891600541,0.0,6.186941687234026,0
vEomourPKSg,cohort3,321839,6465,27,806088,9684,41,13.599949437228952,9.178333575841096,3.737669618283368,11.287236696918036,1
28bbsKcpR-U,cohort3,2739,69,1,4055,124,2,8.30795254527102,4.8283137373023015,1.0986122886681098,6.543126877220113,0
a7gmO1BB72A,cohort3,2295,37,7,3298,52,8,8.101374671228582,3.970291913552122,2.19722457733622,6.271634834536407,0
IzayoH-c3Y0,cohort3,14816,544,0,77426,1398,7,11.257090835957568,7.243512974665482,2.079441541679836,9.13525254814217,1
aUzQQScII0E,cohort3,3099,41,0,19532,213,3,9.879860621904973,5.365976015021851,1.3862943611198906,7.676338613761528,0
uhVzRthZ2y8,cohort3,1773,0,1,2673,0,2,7.891330757661889,0.0,1.0986122886681098,4.844659683463944,0
9VcET-JR-l4,cohort3,8051,0,6,15088,0,8,9.62172128051365,0.0,2.19722457733622,5.992755226041812,0
