video_id,views,likes,comments,tracked_at,cohort_id
cboM6w8VVoM,66484,7429,161,2026-05-14 14:07:46.045244,cohort3
Dym9-kWiInM,9498,245,2,2026-05-14 14:07:46.045244,cohort3
cvQicVgPqTI,45221,192,0,2026-05-14 14:07:46.045244,cohort3
-FrE6TbNvQc,11962,124,0,2026-05-14 14:07:46.045244,cohort3
zj_mYNB7Jlg,14077,1325,78,2026-05-14 14:07:46.045244,cohort3
frzMrzw_pDQ,28553,168,0,2026-05-14 14:07:46.045244,cohort3
Q1uudWcokRo,92051,2182,15,2026-05-14 14:07:46.045244,cohort3
J4DbUap0BZg,223439,4032,19,2026-05-14 14:07:46.045244,cohort3
m2WKhTH5EFk,23219,0,64,2026-05-14 14:07:46.045244,cohort3
hK_MNZuuGeY,24204,173,1,2026-05-14 14:07:46.045244,cohort3
zk8w4Dya8_g,23648,323,6,2026-05-14 14:07:46.045244,cohort3
s_xsGqyAzpI,25704,380,2,2026-05-14 14:07:46.045244,cohort3
4EQwN_0F4-E,21785,23,0,2026-05-14 14:07:46.045244,cohort3
1JveZuqNmRI,13236,43,0,2026-05-14 14:07:46.045244,cohort3
jVst40VuzDA,15967,11,17,2026-05-14 14:07:46.045244,cohort3
p-meA4uy4eE,9016,233,4,2026-05-14 14:07:46.045244,cohort3
nPdZiCG5l8E,10661,65,2,2026-05-14 14:07:46.045244,cohort3
DQ0PfQ4dZH8,13190,137,1,2026-05-14 14:07:46.045244,cohort3
waw_egstnZE,44100,553,13,2026-05-14 14:07:46.045244,cohort3
Su1QwBXmj6w,26841,52,3,2026-05-14 14:07:46.045244,cohort3
VxJWnTcsXeE,33165,125,0,2026-05-14 14:07:46.045244,cohort3
W7ywyXGSi7E,16282,63,0,2026-05-14 14:07:46.045244,cohort3
pVnKfsgQMmw,27345,106,0,2026-05-14 14:07:46.045244,cohort3
yOmoEWmAy58,21757,32,0,2026-05-14 14:07:46.045244,cohort3
RiXmHyCW7Mo,26894,1302,1044,2026-05-14 14:07:46.045244,cohort3
U6j8_ZHO5k0,6755,298,34,2026-05-14 14:07:46.045244,cohort3
ss-MMlWVrLY,12107,637,10,2026-05-14 14:07:46.045244,cohort3
0XBme2bWQi0,36185,6492,266,2026-05-14 14:07:46.045244,cohort3
DhWH-XRwmy4,8320,47,0,2026-05-14 14:07:46.045244,cohort3
BQq9EnmSFGI,15840,0,3,2026-05-14 14:07:46.045244,cohort3
-Ehr7b7ljds,16279,933,20,2026-05-14 14:07:46.045244,cohort3
UFzE0aPrFJ0,28438,83,0,2026-05-14 14:07:46.045244,cohort3
olBXTQxAnKk,21311,26,13,2026-05-14 14:07:46.045244,cohort3
TeS-6k_BWa0,7991,402,40,2026-05-14 14:07:46.045244,cohort3
h6kAY7B-WwE,11458,25,0,2026-05-14 14:07:46.045244,cohort3
pyMNhJXOJOI,6408,35,1,2026-05-14 14:07:46.045244,cohort3
yDVbCPNFz_U,8314,314,18,2026-05-14 14:07:46.045244,cohort3
rVM522pWfQE,9590,14,1,2026-05-14 14:07:46.045244,cohort3
OEhZ0FvfKeE,25537,2572,24,2026-05-14 14:07:46.045244,cohort3
SnS_QqS1rRI,30860,204,0,2026-05-14 14:07:46.045244,cohort3
tGBI-X5GdtM,7211,0,3,2026-05-14 14:07:46.045244,cohort3
6WANHvHT1mI,14804,119,2,2026-05-14 14:07:46.045244,cohort3
uzfOQydNpJs,6634,212,30,2026-05-14 14:07:46.045244,cohort3
t92n8bszngs,9758,39,0,2026-05-14 14:07:46.045244,cohort3
v7dFdqvElTE,6477,174,102,2026-05-14 14:07:46.045244,cohort3
B7IpuDdlFgo,7171,23,0,2026-05-14 14:07:46.045244,cohort3
qJrrNqmdFIM,10745,0,2,2026-05-14 14:07:46.045244,cohort3
GYW9PV0MtsQ,6020,101,1,2026-05-14 14:07:46.045244,cohort3
FlH3raMSdfU,6959,104,0,2026-05-14 14:07:46.045244,cohort3
17s3uKE5ARI,25310,114,1,2026-05-14 14:07:46.045244,cohort3
eWAMRSDoiME,6191,35,0,2026-05-14 14:07:46.045244,cohort3
J1Z43pWRbs8,18368,956,4,2026-05-14 14:07:46.045244,cohort3
QNUmLNGoO9Y,5485,57,1,2026-05-14 14:07:46.045244,cohort3
8c1bpP2kK-4,11814,15,2,2026-05-14 14:07:46.045244,cohort3
kRRcjQvOEAU,8745,48,0,2026-05-14 14:07:46.045244,cohort3
gKgqRlV7IeI,8659,181,0,2026-05-14 14:07:46.045244,cohort3
ilVbxQ1917I,5575,17,1,2026-05-14 14:07:46.045244,cohort3
WvKYodJWB8E,5168,25,0,2026-05-14 14:07:46.045244,cohort3
7KK4YdUsrro,3627,46,0,2026-05-14 14:07:46.045244,cohort3
FNyE65wSiHU,15335,0,56,2026-05-14 14:07:46.045244,cohort3
T_UiMBuz-7c,6554,176,3,2026-05-14 14:07:46.045244,cohort3
1K_ef78I-cs,20788,38,0,2026-05-14 14:07:46.045244,cohort3
5034udlayJQ,12547,82,1,2026-05-14 14:07:46.045244,cohort3
JKQrM8LAkRE,3136,0,2,2026-05-14 14:07:46.045244,cohort3
A0TZh9YSeUI,4318,16,0,2026-05-14 14:07:46.045244,cohort3
gO3V_8KY3b0,11139,41,5,2026-05-14 14:07:46.045244,cohort3
u7TFph_gQTY,4853,27,1,2026-05-14 14:07:46.045244,cohort3
xl8d10ISvG4,11433,233,6,2026-05-14 14:07:46.045244,cohort3
xgQegicuO3M,5186,351,11,2026-05-14 14:07:46.045244,cohort3
Yzq0fac9PX8,3122,131,0,2026-05-14 14:07:46.045244,cohort3
1I3VCOl4ysQ,5318,101,0,2026-05-14 14:07:46.045244,cohort3
HS0kzb8ylHU,21194,545,1,2026-05-14 14:07:46.045244,cohort3
qf4Gs6L1DUw,3128,63,10,2026-05-14 14:07:46.045244,cohort3
N51SyUqi1Ww,5291,44,0,2026-05-14 14:07:46.045244,cohort3
r6d_yvGCkdE,7429,188,48,2026-05-14 14:07:46.045244,cohort3
c8bCRfz9mwM,4562,24,12,2026-05-14 14:07:46.045244,cohort3
EzyDbu-KYXs,5476,250,20,2026-05-14 14:07:46.045244,cohort3
LgcXsJEilDo,6859,228,2,2026-05-14 14:07:46.045244,cohort3
1QG6FjY2AEs,15976,766,73,2026-05-14 14:07:46.045244,cohort3
LWcdv8IfI5c,13943,878,5,2026-05-14 14:07:46.045244,cohort3
Q8Sc_05ajBo,4300,34,0,2026-05-14 14:07:46.045244,cohort3
QRdOqeBtTZE,2845,93,0,2026-05-14 14:07:46.045244,cohort3
vEomourPKSg,665929,7958,34,2026-05-14 14:07:46.045244,cohort3
28bbsKcpR-U,2909,81,1,2026-05-14 14:07:46.045244,cohort3
a7gmO1BB72A,3023,49,7,2026-05-14 14:07:46.045244,cohort3
IzayoH-c3Y0,39218,1024,2,2026-05-14 14:07:46.045244,cohort3
aUzQQScII0E,9866,93,2,2026-05-14 14:07:46.045244,cohort3
uhVzRthZ2y8,2134,0,2,2026-05-14 14:07:46.045244,cohort3
9VcET-JR-l4,9425,0,7,2026-05-14 14:07:46.045244,cohort3
TMEMDflzptE,1214,44,9,2026-05-14 14:07:46.045244,cohort3
W3KnFSGm-is,2670,22,0,2026-05-14 14:07:46.045244,cohort3
Y7hGLH-w1S0,17417,0,23,2026-05-14 14:07:46.045244,cohort3
qdlW6NrC0lY,9307,99,0,2026-05-14 14:07:46.045244,cohort3
kPxIBP_X2Ao,1392,52,5,2026-05-14 14:07:46.045244,cohort3
6kaSRDa_-iE,2588,135,8,2026-05-14 14:07:46.045244,cohort3
fvBKpxS_tLU,1760,45,4,2026-05-14 14:07:46.045244,cohort3
QRXphcwc_zc,1512,32,2,2026-05-14 14:07:46.045244,cohort3
9o0kLocjyeo,1276,24,1,2026-05-14 14:07:46.045244,cohort3
3Zp56JVI4U4,4121,211,8,2026-05-14 14:07:46.045244,cohort3
Yq8G-i9imX8,4981,38,0,2026-05-14 14:07:46.045244,cohort3
GMKsqOkrryc,27642,745,4,2026-05-14 14:07:46.045244,cohort3
6FZ8A43m8Rg,2271,238,7,2026-05-14 14:07:46.045244,cohort3
JdSEetzVY8U,4554,24,0,2026-05-14 14:07:46.045244,cohort3
Co6WstKZoMo,1967,34,0,2026-05-14 14:07:46.045244,cohort3
0y71_9fQuI0,985,21,0,2026-05-14 14:07:46.045244,cohort3
Y_hnAMTtgkE,898,26,0,2026-05-14 14:07:46.045244,cohort3
nkydxta3qlE,1627,12,0,2026-05-14 14:07:46.045244,cohort3
HwgjpETU3kQ,5709,23,0,2026-05-14 14:07:46.045244,cohort3
ClhLO8o5eRo,10586,598,11,2026-05-14 14:07:46.045244,cohort3
OnPBmf2Jvyc,902,12,4,2026-05-14 14:07:46.045244,cohort3
ACFNRfV4l50,4989,23,0,2026-05-14 14:07:46.045244,cohort3
9HK_T7qsR_8,4673,224,6,2026-05-14 14:07:46.045244,cohort3
NU4s4iD5YC0,2570,28,7,2026-05-14 14:07:46.045244,cohort3
GWvG4nX-NHM,1055,50,0,2026-05-14 14:07:46.045244,cohort3
20ZF4aaXqn8,2414,15,1,2026-05-14 14:07:46.045244,cohort3
LzgUtaCtofw,1808,10,0,2026-05-14 14:07:46.045244,cohort3
rrEOxchfbLk,1563,59,8,2026-05-14 14:07:46.045244,cohort3
5m_hVuNUK2Y,3633,36,0,2026-05-14 14:07:46.045244,cohort3
h_P1_Q3sZ1Y,11434,805,4,2026-05-14 14:07:46.045244,cohort3
jgfmmPpHBb0,1928,15,0,2026-05-14 14:07:46.045244,cohort3
i9z19FoOVmc,13547,2143,177,2026-05-14 14:07:46.045244,cohort3
u9lKPGfNOnI,9806,190,0,2026-05-14 14:07:46.045244,cohort3
NFwiUtyFQac,1869,49,2,2026-05-14 14:07:46.045244,cohort3
QVkelJjEnMk,1123,33,0,2026-05-14 14:07:46.045244,cohort3
SeQP9MRmz8o,2288,116,3,2026-05-14 14:07:46.045244,cohort3
FcO0H0qgmCA,1326,45,3,2026-05-14 14:07:46.045244,cohort3
w4cYUu8EOYQ,1599,25,0,2026-05-14 14:07:46.045244,cohort3
j93ssOoHX-A,1176,10,1,2026-05-14 14:07:46.045244,cohort3
CnfbB7fSOF8,1389,25,1,2026-05-14 14:07:46.045244,cohort3
wqkhoaAGTfs,1130,5,0,2026-05-14 14:07:46.045244,cohort3
BiIcQciyVB8,1389,0,2,2026-05-14 14:07:46.045244,cohort3
1r8dwTYGNSk,2911,140,3,2026-05-14 14:07:46.045244,cohort3
ZrXpXQvjcQQ,2562,62,12,2026-05-14 14:07:46.045244,cohort3
Xur7XgOl_yA,979,1,0,2026-05-14 14:07:46.045244,cohort3
u32RFc_9pfM,1503,80,2,2026-05-14 14:07:46.045244,cohort3
lEHEnK1bduA,1065,11,0,2026-05-14 14:07:46.045244,cohort3
5KOpzd0TEy8,1439,17,0,2026-05-14 14:07:46.045244,cohort3
EjcuQGPt1R0,1037,6,0,2026-05-14 14:07:46.045244,cohort3
hbcGLmkW_-o,1282,50,36,2026-05-14 14:07:46.045244,cohort3
AHRoWLpTs1Q,1147,14,0,2026-05-14 14:07:46.045244,cohort3
JUOOcUHYLn0,12826,269,3,2026-05-14 14:07:46.045244,cohort3
41pazsoQsKc,1091,9,0,2026-05-14 14:07:46.045244,cohort3
7zGi37_Mo-M,32186,342,0,2026-05-14 14:07:46.045244,cohort3
MyFNOo1_GKg,15135,106,4,2026-05-14 14:07:46.045244,cohort3
6iGOhNr9-Ko,9806,319,19,2026-05-14 14:07:46.045244,cohort3
kYjC2EAQMaE,1583,62,1,2026-05-14 14:07:46.045244,cohort3
3nxJt1ticUA,2662,4,0,2026-05-14 14:07:46.045244,cohort3
WouyFAMASzY,898,8,0,2026-05-14 14:07:46.045244,cohort3
c9W2QvR2R3s,1253,21,0,2026-05-14 14:07:46.045244,cohort3
R4Q86Hhs9zE,3193,56,1,2026-05-14 14:07:46.045244,cohort3
yMlw2IrGlIo,731,0,0,2026-05-14 14:07:46.045244,cohort3
FMRGBRCqg_s,1492,19,1,2026-05-14 14:07:46.045244,cohort3
TgVHw74SKAI,1110,17,0,2026-05-14 14:07:46.045244,cohort3
RnOwfKZvffw,6749,299,2,2026-05-14 14:07:46.045244,cohort3
GqcfZHiXJMA,4700,57,1,2026-05-14 14:07:46.045244,cohort3
IRjofNhuNeQ,2637,26,0,2026-05-14 14:07:46.045244,cohort3
0EmFi6I4qkQ,3298,142,4,2026-05-14 14:07:46.045244,cohort3
f5eSl4dosW8,3367,475,5,2026-05-14 14:07:46.045244,cohort3
W2VbetxSgcg,2808,161,7,2026-05-14 14:07:46.045244,cohort3
nCmDTuykDNE,2270,97,6,2026-05-14 14:07:46.045244,cohort3
pIXV1-kNi2c,1206,71,4,2026-05-14 14:07:46.045244,cohort3
CozvUZg2uBg,1224,35,11,2026-05-14 14:07:46.045244,cohort3
PCLJT8XxKe8,2806,16,0,2026-05-14 14:07:46.045244,cohort3
wj4MXY7tMnI,946,39,0,2026-05-14 14:07:46.045244,cohort3
x-uMJCmzyL4,1234,12,1,2026-05-14 14:07:46.045244,cohort3
wtiK8FpQLs8,1002,23,3,2026-05-14 14:07:46.045244,cohort3
6BIPEdM8MY8,1691,48,3,2026-05-14 14:07:46.045244,cohort3
Cjn-3BYO3rY,5727,45,0,2026-05-14 14:07:46.045244,cohort3
vUL-pF-Lp6Q,1409,21,4,2026-05-14 14:07:46.045244,cohort3
JZDMT_gjetA,1823,16,1,2026-05-14 14:07:46.045244,cohort3
C23ATAn5M3U,673,9,1,2026-05-14 14:07:46.045244,cohort3
rbAvc2bNelQ,3208,88,2,2026-05-14 14:07:46.045244,cohort3
6HsbJ7z5ctI,1550,29,0,2026-05-14 14:07:46.045244,cohort3
hAtKWR-1pEs,8224,297,0,2026-05-14 14:07:46.045244,cohort3
NCdoTXYsP_A,1179,0,0,2026-05-14 14:07:46.045244,cohort3
Vb5RADCkce8,952,31,0,2026-05-14 14:07:46.045244,cohort3
0snHIFYRrOo,3339,3,0,2026-05-14 14:07:46.045244,cohort3
1U_B9mn_pzk,1147,27,2,2026-05-14 14:07:46.045244,cohort3
wwfWbtGt4T8,1156,8,0,2026-05-14 14:07:46.045244,cohort3
ZtyawLxEZpI,1111,31,0,2026-05-14 14:07:46.045244,cohort3
VpfZv0CsRoA,778,7,0,2026-05-14 14:07:46.045244,cohort3
gCGWzckiahI,1268,18,0,2026-05-14 14:07:46.045244,cohort3
Vev-BMcXHho,1241,15,2,2026-05-14 14:07:46.045244,cohort3
pggjv6EZRu4,2421,44,0,2026-05-14 14:07:46.045244,cohort3
tThXHX6KekA,1086,38,0,2026-05-14 14:07:46.045244,cohort3
UMdUjZomNsU,978,29,0,2026-05-14 14:07:46.045244,cohort3
eKzb1RKYSUM,1918,16,0,2026-05-14 14:07:46.045244,cohort3
JgqiD7TKJX4,1378,3,0,2026-05-14 14:07:46.045244,cohort3
OYCSDuV3_fY,23848,0,4,2026-05-14 14:07:46.045244,cohort3
uuRSIghKJ8s,1132,18,2,2026-05-14 14:07:46.045244,cohort3
tVVN5rfFcpI,1494,15,3,2026-05-14 14:07:46.045244,cohort3
Xv9DUx1NoDw,35421,195,37,2026-05-14 14:07:46.045244,cohort3
VBJoaZXapAg,7422,661,26,2026-05-14 14:07:46.045244,cohort3
UHoU2jGoHiY,1584,0,3,2026-05-14 14:07:46.045244,cohort3
QcBLVviuFns,15094,72,3,2026-05-14 14:07:46.045244,cohort3
fRv8KKbyPNQ,3618,181,16,2026-05-14 14:07:46.045244,cohort3
M7KyduM8WA4,3298,36,6,2026-05-14 14:07:46.045244,cohort3
y89mRR2jby4,812,7,6,2026-05-14 14:07:46.045244,cohort3
S9XMknRveG0,5674,9,0,2026-05-14 14:07:46.045244,cohort3
MA76_CJ63xY,3235,24,1,2026-05-14 14:07:46.045244,cohort3
oFvdABEfMCY,1477,34,0,2026-05-14 14:07:46.045244,cohort3
4lTm24zr_JQ,5507,227,1,2026-05-14 14:07:46.045244,cohort3
lOCar5PWRB4,3213,27,5,2026-05-14 14:07:46.045244,cohort3
SMH2HgXPC6k,4635,306,1,2026-05-14 14:07:46.045244,cohort3
BwZUvus7RMA,12498,16,1,2026-05-14 14:07:46.045244,cohort3
03_e2NIlDT8,758,62,19,2026-05-14 14:07:46.045244,cohort3
Cm4ymJFaTC0,1558,26,1,2026-05-14 14:07:46.045244,cohort3
mGAvwIVwekM,24286,0,20,2026-05-14 14:07:46.045244,cohort3
AahJtOM0hGA,1355,60,4,2026-05-14 14:07:46.045244,cohort3
AuDUu1V5Re8,5036,35,0,2026-05-14 14:07:46.045244,cohort3
AFNNIGP6kks,16065,20,0,2026-05-14 14:07:46.045244,cohort3
yOW1GzpaFAw,32031,184,2,2026-05-14 14:07:46.045244,cohort3
NA1e_JYfPI0,9381,203,0,2026-05-14 14:07:46.045244,cohort3
leYD-nmMeBI,17215,103,0,2026-05-14 14:07:46.045244,cohort3
UKIYr0bkvKo,10128,0,0,2026-05-14 14:07:46.045244,cohort3
U7kKKGLCyow,6012,109,2,2026-05-14 14:07:46.045244,cohort3
GAls3kX-EJg,1230,67,17,2026-05-14 14:07:46.045244,cohort3
1SinRmfSX6A,38568,114,0,2026-05-14 14:07:46.045244,cohort3
RBPPWEFIuAc,1825,20,2,2026-05-14 14:07:46.045244,cohort3
iiWNKfPrnM8,642,0,5,2026-05-14 14:07:46.045244,cohort3
xcCqwINGNg8,26908,117,129,2026-05-14 14:07:46.045244,cohort3
ZBnRHPhlumM,431,25,14,2026-05-14 14:07:46.045244,cohort3
uSsuA2zjPKg,24572,113,0,2026-05-14 14:07:46.045244,cohort3
i2PmasH5y9k,14716,205,85,2026-05-14 14:07:46.045244,cohort3
XsT0jJTCJgc,1327,19,2,2026-05-14 14:07:46.045244,cohort3
lB7NBsPpqJ0,2232,122,0,2026-05-14 14:07:46.045244,cohort3
gLR2W1FJ8P0,573,6,1,2026-05-14 14:07:46.045244,cohort3
Od4mfgOFaqg,1006,147,8,2026-05-14 14:07:46.045244,cohort3
2aCu6ux25MI,746,1,0,2026-05-14 14:07:46.045244,cohort3
l0DI2iB9ldw,1693,7,3,2026-05-14 14:07:46.045244,cohort3
g3fEtSyQloo,2045,8,0,2026-05-14 14:07:46.045244,cohort3
Q3kRndcte0E,29644,283,1,2026-05-14 14:07:46.045244,cohort3
Vo1vv_Ym5Cc,2023,61,1,2026-05-14 14:07:46.045244,cohort3
w3d9nSdTGRM,707,5,5,2026-05-14 14:07:46.045244,cohort3
_ORVex7RgzM,4777,68,0,2026-05-14 14:07:46.045244,cohort3
Gn-mNHd7TXk,322,0,2,2026-05-14 14:07:46.045244,cohort3
BTkji_ZJchs,0,0,0,2026-05-14 14:07:46.045244,cohort3
LLmASTg5zTA,195,3,0,2026-05-14 14:07:46.045244,cohort3
kpg781AgU9k,19,3,0,2026-05-14 14:07:46.045244,cohort3
fH31AerO5ug,1358,45,8,2026-05-14 14:07:46.045244,cohort3
H76uwtIK1os,108,4,0,2026-05-14 14:07:46.045244,cohort3
ME1MlJrfHb4,1001,11,0,2026-05-14 14:07:46.045244,cohort3
0TeTLQd_Kgk,3752,77,5,2026-05-14 14:07:46.045244,cohort3
3OMGaTmBCvQ,201,0,0,2026-05-14 14:07:46.045244,cohort3
fQmxUC8Di9E,2771,225,0,2026-05-14 14:07:46.045244,cohort3
ddfqymtwp6E,772,8,0,2026-05-14 14:07:46.045244,cohort3
p-AFzTLnii0,1302,8,0,2026-05-14 14:07:46.045244,cohort3
BBLOOKAzogo,5819,134,2,2026-05-14 14:07:46.045244,cohort3
SVOkqzzftNc,9414,12,0,2026-05-14 14:07:46.045244,cohort3
ul965bFb60Q,31082,0,1,2026-05-14 14:07:46.045244,cohort3
7DQBb4TSuFg,35719,270,1,2026-05-14 14:07:46.045244,cohort3
FY0b8kfAWqE,20092,359,18,2026-05-14 14:07:46.045244,cohort3
HpW0hFFUfzM,22949,1861,1,2026-05-14 14:07:46.045244,cohort3
BZAK7bPZRIk,88568,2199,14,2026-05-14 14:07:46.045244,cohort3
NiFzocRzTnA,1179296,21762,269,2026-05-14 14:07:46.045244,cohort3
EkzAJE9jCMI,22010,572,0,2026-05-14 14:07:46.045244,cohort3
fKzhDNkNHgY,14600,54,0,2026-05-14 14:07:46.045244,cohort3
KokmUFJhgOE,96638,5476,36,2026-05-14 14:07:46.045244,cohort3
2XfipfdRetU,12034,270,1,2026-05-14 14:07:46.045244,cohort3
GG5Xop0s-Ss,23922,97,0,2026-05-14 14:07:46.045244,cohort3
LPA4ajdgboQ,32984,945,54,2026-05-14 14:07:46.045244,cohort3
XleHdxX7c1o,18745,239,12,2026-05-14 14:07:46.045244,cohort3
xq3JtqC2tic,20562,360,2,2026-05-14 14:07:46.045244,cohort3
-pzEgeUEUJI,31124,151,0,2026-05-14 14:07:46.045244,cohort3
t62ES0itVWA,41923,259,0,2026-05-14 14:07:46.045244,cohort3
2kru4OOwgs8,21678,242,13,2026-05-14 14:07:46.045244,cohort3
HEgID7liLxk,6133,255,4,2026-05-14 14:07:46.045244,cohort3
Y7bkcfBLQvs,24821,57,1,2026-05-14 14:07:46.045244,cohort3
AYveM58k934,6010,78,3,2026-05-14 14:07:46.045244,cohort3
pfPskj9X5RQ,5600,66,9,2026-05-14 14:07:46.045244,cohort3
Z8L3kUjfzII,44117,568,8,2026-05-14 14:07:46.045244,cohort3
ftWyAkuA9A0,10174,53,1,2026-05-14 14:07:46.045244,cohort3
6l0IAaeQV9o,10798,88,4,2026-05-14 14:07:46.045244,cohort3
RqTZOQYeSj8,18576,359,1,2026-05-14 14:07:46.045244,cohort3
4KhF-pf3yTQ,3499,58,3,2026-05-14 14:07:46.045244,cohort3
T6GNRDi5b3Y,7206,225,18,2026-05-14 14:07:46.045244,cohort3
tnDGeZGeUWI,9402,5,0,2026-05-14 14:07:46.045244,cohort3
IDZ2lFb2wTM,3879,18,0,2026-05-14 14:07:46.045244,cohort3
D58uQP2HG94,35280,177,0,2026-05-14 14:07:46.045244,cohort3
ifqkEvuqHbI,106278,1885,11,2026-05-14 14:07:46.045244,cohort3
lzaOLtEOqgI,17812,26,1,2026-05-14 14:07:46.045244,cohort3
PUI3hPRXTEQ,5320,24,0,2026-05-14 14:07:46.045244,cohort3
15JwNKYy6Vg,30508,878,76,2026-05-14 14:07:46.045244,cohort3
RvJAtMuBV5g,6550,95,0,2026-05-14 14:07:46.045244,cohort3
Es8bRaKZHkQ,1480,23,0,2026-05-14 14:07:46.045244,cohort3
gm-iEVxl5Ew,1997,21,8,2026-05-14 14:07:46.045244,cohort3
FyckdNPkmVk,10495,163,1,2026-05-14 14:07:46.045244,cohort3
0spHr4gCY4w,6029,0,1,2026-05-14 14:07:46.045244,cohort3
_GWFMlcwnF8,6557,17,0,2026-05-14 14:07:46.045244,cohort3
QmorWWrDL04,29964,0,180,2026-05-14 14:07:46.045244,cohort3
Q8XB2RQ3ROI,1559,10,1,2026-05-14 14:07:46.045244,cohort3
6ifUbpbI55M,5965,39,1,2026-05-14 14:07:46.045244,cohort3
bL7XBZJboNM,6604,67,2,2026-05-14 14:07:46.045244,cohort3
GyrTFM9gmXY,2214,27,0,2026-05-14 14:07:46.045244,cohort3
a2XfZ4VXvGA,2255,27,0,2026-05-14 14:07:46.045244,cohort3
gRV8O-JrxOY,3918,148,13,2026-05-14 14:07:46.045244,cohort3
TJveAqdT5EA,1749,26,0,2026-05-14 14:07:46.045244,cohort3
mDYRXJ0p4PQ,1226,18,0,2026-05-14 14:07:46.045244,cohort3
5y8TUm2aD0o,9302,55,0,2026-05-14 14:07:46.045244,cohort3
p9UYqskIoQA,18707,701,18,2026-05-14 14:07:46.045244,cohort3
xzKUi93pPHA,23034,1254,42,2026-05-14 14:07:46.045244,cohort3
rT-NLSHcE9s,3051,28,0,2026-05-14 14:07:46.045244,cohort3
-_mHx7Ft5wU,1166,42,1,2026-05-14 14:07:46.045244,cohort3
AlSZCsLEIgs,1304,28,0,2026-05-14 14:07:46.045244,cohort3
r3gidU4xS7I,1062,0,0,2026-05-14 14:07:46.045244,cohort3
uilr_SZtOUI,6855,207,7,2026-05-14 14:07:46.045244,cohort3
7D9WIfmzntE,2997,125,4,2026-05-14 14:07:46.045244,cohort3
64Kgdkeu624,1636,25,1,2026-05-14 14:07:46.045244,cohort3
8DQIdUPSTSI,1367,16,1,2026-05-14 14:07:46.045244,cohort3
QZsiQ82Z2NQ,11199,120,0,2026-05-14 14:07:46.045244,cohort3
f3rQ9mfaMTQ,1022,26,1,2026-05-14 14:07:46.045244,cohort3
gZeUZ59Isp0,967,47,4,2026-05-14 14:07:46.045244,cohort3
L7Z0xXi8K7c,885,26,0,2026-05-14 14:07:46.045244,cohort3
1CumQ1UO9IE,12712,298,5,2026-05-14 14:07:46.045244,cohort3
ehJEp8UBqVI,734,4,1,2026-05-14 14:07:46.045244,cohort3
llkjHbzopc8,62541,670,4,2026-05-14 14:07:46.045244,cohort3
6MTTJ_sesws,6893,282,7,2026-05-14 14:07:46.045244,cohort3
ES7Fm2NxK0Y,1242,48,1,2026-05-14 14:07:46.045244,cohort3
hPspv_cG0T4,1514,14,2,2026-05-14 14:07:46.045244,cohort3
gMoqx9_XKWA,12426,148,1,2026-05-14 14:07:46.045244,cohort3
fKQ_8fCJiBQ,1414,34,2,2026-05-14 14:07:46.045244,cohort3
erHoZyk8jOU,7421,156,12,2026-05-14 14:07:46.045244,cohort3
JFi0y0ee9C0,33441,0,1,2026-05-14 14:07:46.045244,cohort3
TUR6yFb7sVI,1503,131,21,2026-05-14 14:07:46.045244,cohort3
UrRo4FbJfgI,969,76,3,2026-05-14 14:07:46.045244,cohort3
p9hMaOcN-h0,767,8,1,2026-05-14 14:07:46.045244,cohort3
BPzQ7h1WteM,956,19,1,2026-05-14 14:07:46.045244,cohort3
Myf61iqyVaI,440,12,0,2026-05-14 14:07:46.045244,cohort3
ODkYVR6PR5U,1380,41,0,2026-05-14 14:07:46.045244,cohort3
NLIVrkP2KnQ,892,9,1,2026-05-14 14:07:46.045244,cohort3
htdw_jINtxY,1421,55,0,2026-05-14 14:07:46.045244,cohort3
bkuCXbCczuo,1282,21,3,2026-05-14 14:07:46.045244,cohort3
oiCnT4xsyvE,1146,0,7,2026-05-14 14:07:46.045244,cohort3
VVXPeqoXlag,1413,0,0,2026-05-14 14:07:46.045244,cohort3
4tNYDcnwu3Q,1859,99,2,2026-05-14 14:07:46.045244,cohort3
5Q0RrkIzGWE,5561,1155,16,2026-05-14 14:07:46.045244,cohort3
w9ns9UkSACY,4845,474,17,2026-05-14 14:07:46.045244,cohort3
tEaHmIkAOKc,9416,219,1,2026-05-14 14:07:46.045244,cohort3
L6RkCe94EOw,8346,29,0,2026-05-14 14:07:46.045244,cohort3
J8IaK5crBY0,989,7,5,2026-05-14 14:07:46.045244,cohort3
qlytOiz-VF8,1278,0,0,2026-05-14 14:07:46.045244,cohort3
qxv2nKYBfh4,1928,52,0,2026-05-14 14:07:46.045244,cohort3
FCHM-DT1Ock,1610,86,0,2026-05-14 14:07:46.045244,cohort3
Q2s6CtBHfYI,1266,85,0,2026-05-14 14:07:46.045244,cohort3
qMLjDg_97sE,3126,601,2,2026-05-14 14:07:46.045244,cohort3
gmDwY9pQY0Q,1299,9,0,2026-05-14 14:07:46.045244,cohort3
UCjM3nxuVMM,4790,110,2,2026-05-14 14:07:46.045244,cohort3
t1poaYGbWTw,2666,93,2,2026-05-14 14:07:46.045244,cohort3
ezTli7RpPqY,15124,162,3,2026-05-14 14:07:46.045244,cohort3
2lFRLhVD36U,1109,30,2,2026-05-14 14:07:46.045244,cohort3
2nkDz8c6ghs,15526,451,4,2026-05-14 14:07:46.045244,cohort3
GIodLy2v0Gg,14889,246,20,2026-05-14 14:07:46.045244,cohort3
