video_id,views,likes,comments,tracked_at,cohort_id
R-R6W9GHMRk,30026,345,0,2026-05-15 03:15:08.253441,cohort2
xq3JtqC2tic,25107,449,3,2026-05-15 03:15:08.253441,cohort2
8jkuLdsL4oo,46846,537,10,2026-05-15 03:15:08.253441,cohort2
kTyi2UVkN8Y,14137,1082,18,2026-05-15 03:15:08.253441,cohort2
h6KxXMwtbBs,85716,1044,27,2026-05-15 03:15:08.253441,cohort2
Q3Yl0jv6e6g,23345,110,1,2026-05-15 03:15:08.253441,cohort2
zHkcFTFmKyY,212521,5868,52,2026-05-15 03:15:08.253441,cohort2
yKrBMTONhjE,9712,43,0,2026-05-15 03:15:08.253441,cohort2
Ns7KNx75Li4,12454,131,3,2026-05-15 03:15:08.253441,cohort2
RnOwfKZvffw,7853,341,2,2026-05-15 03:15:08.253441,cohort2
nhaRBE-krH4,16519,0,0,2026-05-15 03:15:08.253441,cohort2
F0XfdXtH4IY,11924,97,3,2026-05-15 03:15:08.253441,cohort2
HOet-EVGZyE,7849,83,0,2026-05-15 03:15:08.253441,cohort2
_G4Ahj_63cI,18267,159,1,2026-05-15 03:15:08.253441,cohort2
ClhLO8o5eRo,14456,711,17,2026-05-15 03:15:08.253441,cohort2
sqT1kTR8Vy4,26618,0,0,2026-05-15 03:15:08.253441,cohort2
r18iCQb7f-0,22195,67,2,2026-05-15 03:15:08.253441,cohort2
J_H1M5D9Ttk,50158,164,0,2026-05-15 03:15:08.253441,cohort2
CU3tv6GxuBE,79235,463,6,2026-05-15 03:15:08.253441,cohort2
xuAebPh69TA,7133,338,3,2026-05-15 03:15:08.253441,cohort2
q22sAjmjDdg,12184,144,0,2026-05-15 03:15:08.253441,cohort2
nGZn1zu6BcQ,38608,134,1,2026-05-15 03:15:08.253441,cohort2
d0po454gsuk,62932,0,13,2026-05-15 03:15:08.253441,cohort2
-pzEgeUEUJI,31199,151,0,2026-05-15 03:15:08.253441,cohort2
Lvfy8HffaPE,7622,59,1,2026-05-15 03:15:08.253441,cohort2
bdFd4ctEiNo,282799,0,2,2026-05-15 03:15:08.253441,cohort2
LgcXsJEilDo,11327,344,7,2026-05-15 03:15:08.253441,cohort2
Z1dl02RTOSs,12808,90,3,2026-05-15 03:15:08.253441,cohort2
tZcsmI8WgM8,27408,184,10,2026-05-15 03:15:08.253441,cohort2
Dvp0Z8mzUPI,17380,151,0,2026-05-15 03:15:08.253441,cohort2
1h7PqKhfEY4,36479,123,1,2026-05-15 03:15:08.253441,cohort2
DOYdoe-d6D4,6526,125,0,2026-05-15 03:15:08.253441,cohort2
h6kAY7B-WwE,11526,25,0,2026-05-15 03:15:08.253441,cohort2
42ID-3H76Qs,6496,0,13,2026-05-15 03:15:08.253441,cohort2
hLHu3Dlzqlg,27580,223,7,2026-05-15 03:15:08.253441,cohort2
j9HEUq_xCrI,20099,0,35,2026-05-15 03:15:08.253441,cohort2
hBrzCguxS78,36992,2457,61,2026-05-15 03:15:08.253441,cohort2
bLmQxE1N1G4,13950,33,0,2026-05-15 03:15:08.253441,cohort2
8tf-ELM7u8A,26589,131,1,2026-05-15 03:15:08.253441,cohort2
6R0_Pf1CSNg,2997,24,0,2026-05-15 03:15:08.253441,cohort2
o40xpKHaUp4,16233,91,1,2026-05-15 03:15:08.253441,cohort2
2TunLRpCfuM,18159,177,1,2026-05-15 03:15:08.253441,cohort2
p-meA4uy4eE,11277,266,4,2026-05-15 03:15:08.253441,cohort2
kpc5hLZI62U,6341,34,4,2026-05-15 03:15:08.253441,cohort2
txBVIsLzQWw,25707,310,10,2026-05-15 03:15:08.253441,cohort2
GJgBcyhnHXQ,3520,13,0,2026-05-15 03:15:08.253441,cohort2
PxtSHS6czlk,14475,68,0,2026-05-15 03:15:08.253441,cohort2
6RK0RVKVOk4,2995,38,2,2026-05-15 03:15:08.253441,cohort2
qFU3sHutR04,30657,118,43,2026-05-15 03:15:08.253441,cohort2
S8Roopi_OhA,8219,188,0,2026-05-15 03:15:08.253441,cohort2
8X541NTog5U,7326,379,24,2026-05-15 03:15:08.253441,cohort2
42Zi1dhQwQk,25723,172,10,2026-05-15 03:15:08.253441,cohort2
cVMQ6Bsf9Es,4651,58,1,2026-05-15 03:15:08.253441,cohort2
KAUemCCmol4,3503,0,1,2026-05-15 03:15:08.253441,cohort2
Q_yg2CxvGlw,65754,502,1,2026-05-15 03:15:08.253441,cohort2
_xWH3HjSIh8,7307,25,0,2026-05-15 03:15:08.253441,cohort2
YoFUDGnETWA,5421,19,1,2026-05-15 03:15:08.253441,cohort2
hT_HLLHc-Xc,43669,468,5,2026-05-15 03:15:08.253441,cohort2
ORiSbIVFYY8,5613,169,5,2026-05-15 03:15:08.253441,cohort2
inr0n-hW9EA,3548,36,7,2026-05-15 03:15:08.253441,cohort2
410dOmcCloY,4097,35,3,2026-05-15 03:15:08.253441,cohort2
h5_ykvDFJS4,5755,62,0,2026-05-15 03:15:08.253441,cohort2
kRDIOTcT9wc,3182,16,1,2026-05-15 03:15:08.253441,cohort2
2KCiwmTdh8I,1924,27,1,2026-05-15 03:15:08.253441,cohort2
oFmD2PbIftA,728795,24211,25,2026-05-15 03:15:08.253441,cohort2
Vh0bmBTUAbs,1687,52,10,2026-05-15 03:15:08.253441,cohort2
zqZLz28laY8,3369,14,0,2026-05-15 03:15:08.253441,cohort2
kJB3N_lSbWs,3008,10,9,2026-05-15 03:15:08.253441,cohort2
8EhSink33R0,3270,7,1,2026-05-15 03:15:08.253441,cohort2
jUii5ri95Iw,14819,792,7,2026-05-15 03:15:08.253441,cohort2
PGORv53zTKE,2733,16,0,2026-05-15 03:15:08.253441,cohort2
xkVHIgwfaFo,21432,763,2,2026-05-15 03:15:08.253441,cohort2
Ro00n1VRfFU,22332,0,0,2026-05-15 03:15:08.253441,cohort2
A8DuCioSWuk,1573,10,3,2026-05-15 03:15:08.253441,cohort2
ZZcJSUF1vqw,3899,39,0,2026-05-15 03:15:08.253441,cohort2
VpoQLcoO7_0,4012,30,0,2026-05-15 03:15:08.253441,cohort2
YBGjrwlYV4E,1205,38,0,2026-05-15 03:15:08.253441,cohort2
oarOsA_inAA,30353,87,5,2026-05-15 03:15:08.253441,cohort2
rn-dQAQpZy8,1329,25,4,2026-05-15 03:15:08.253441,cohort2
IkQXKW7AzsI,21124,984,12,2026-05-15 03:15:08.253441,cohort2
yh6HDn5vlIU,1277,7,4,2026-05-15 03:15:08.253441,cohort2
DGmE11lk1vI,1537,21,1,2026-05-15 03:15:08.253441,cohort2
A4amIw7c9gU,8995,185,2,2026-05-15 03:15:08.253441,cohort2
ERQcs3L0qLM,30900,225,5,2026-05-15 03:15:08.253441,cohort2
-ei_UvxIWOw,1039,0,1,2026-05-15 03:15:08.253441,cohort2
t83EdNpId3c,2290,6,1,2026-05-15 03:15:08.253441,cohort2
WYXMqRIAg6o,1947,28,0,2026-05-15 03:15:08.253441,cohort2
Q0RkrW8PY8w,27778,204,3,2026-05-15 03:15:08.253441,cohort2
zrTkNm29Ooc,12917,1048,1,2026-05-15 03:15:08.253441,cohort2
YSDWIAGDrQ8,24015,236,38,2026-05-15 03:15:08.253441,cohort2
yj0uXtOppuY,38571,182,8,2026-05-15 03:15:08.253441,cohort2
uJlVt8ZkvLE,7655,214,0,2026-05-15 03:15:08.253441,cohort2
X8mEVei2SB8,1079,60,4,2026-05-15 03:15:08.253441,cohort2
8auD3OywEYA,11612,84,2,2026-05-15 03:15:08.253441,cohort2
gdYc1dSUQFI,1332,10,1,2026-05-15 03:15:08.253441,cohort2
gOxD_RcluZs,4964,19,0,2026-05-15 03:15:08.253441,cohort2
yfDmzdY0FNg,18010,953,132,2026-05-15 03:15:08.253441,cohort2
0PFZgsgxjxI,2394,0,0,2026-05-15 03:15:08.253441,cohort2
wzP5a0F1hYA,1347,91,5,2026-05-15 03:15:08.253441,cohort2
qp6ax4aSY94,1053,20,0,2026-05-15 03:15:08.253441,cohort2
k_tSv8Rb4mE,908,34,2,2026-05-15 03:15:08.253441,cohort2
RfJsU-8U3Ns,1610,16,3,2026-05-15 03:15:08.253441,cohort2
